Year,Month,Date,WEST,RIO,OUT
1967,4,4/1/1967,18664,39135,58110
1967,4,4/2/1967,20539,41049,61899
1967,4,4/3/1967,21342,41459,63112
1967,4,4/4/1967,21687,40428,62423
1967,4,4/5/1967,16737,37433,54123
1967,4,4/6/1967,17065,37768,54915
1967,4,4/7/1967,24631,44288,69223
1967,4,4/8/1967,26594,49929,76823
1967,4,4/9/1967,27777,51286,79363
1967,4,4/10/1967,28278,50628,79193
1967,4,4/11/1967,30213,50623,81136
1967,4,4/12/1967,28148,49105,77331
1967,4,4/13/1967,27282,47230,74587
1967,4,4/14/1967,27120,45430,72625
1967,4,4/15/1967,27334,44474,71914
1967,4,4/16/1967,24785,43210,67914
1967,4,4/17/1967,23299,42840,66058
1967,4,4/18/1967,24921,44124,68986
1967,4,4/19/1967,27036,48687,75798
1967,4,4/20/1967,30252,51374,81823
1967,4,4/21/1967,32840,53845,87012
1967,4,4/22/1967,35408,56490,92329
1967,4,4/23/1967,35992,56783,93190
1967,4,4/24/1967,37203,56827,94345
1967,4,4/25/1967,37061,57629,94853
1967,4,4/26/1967,38422,57129,95562
1967,4,4/27/1967,38676,56142,94724
1967,4,4/28/1967,39132,54903,93934
1967,4,4/29/1967,40183,54159,94271
1967,4,4/30/1967,39903,53138,92970
1967,5,5/1/1967,35462,51565,86956
1967,5,5/2/1967,34663,49577,84169
1967,5,5/3/1967,33791,46936,80653
1967,5,5/4/1967,32397,43996,76246
1967,5,5/5/1967,31776,41869,73498
1967,5,5/6/1967,31043,40295,71191
1967,5,5/7/1967,30284,38677,68810
1967,5,5/8/1967,29753,37797,67399
1967,5,5/9/1967,29448,37583,66877
1967,5,5/10/1967,30348,39173,69385
1967,5,5/11/1967,31034,41416,72310
1967,5,5/12/1967,31645,42804,74306
1967,5,5/13/1967,31027,42041,72925
1967,5,5/14/1967,28546,39848,68247
1967,5,5/15/1967,26767,37842,64444
1967,5,5/16/1967,26493,37172,63497
1967,5,5/17/1967,27034,38125,64987
1967,5,5/18/1967,27059,39897,66784
1967,5,5/19/1967,26916,42109,68850
1967,5,5/20/1967,26517,43735,70073
1967,5,5/21/1967,26321,45184,71326
1967,5,5/22/1967,26063,46891,72772
1967,5,5/23/1967,26546,48714,75074
1967,5,5/24/1967,27769,50529,78109
1967,5,5/25/1967,29768,52093,81668
1967,5,5/26/1967,31569,53962,85338
1967,5,5/27/1967,31126,54920,85850
1967,5,5/28/1967,30291,54382,84473
1967,5,5/29/1967,30432,53121,83350
1967,5,5/30/1967,30206,51470,81469
1967,5,5/31/1967,30665,49571,80026
1967,6,6/1/1967,31333,47711,78887
1967,6,6/2/1967,31761,46046,77664
1967,6,6/3/1967,31407,44280,75549
1967,6,6/4/1967,29047,42240,71145
1967,6,6/5/1967,27955,41544,69354
1967,6,6/6/1967,27716,41189,68704
1967,6,6/7/1967,28574,41175,69528
1967,6,6/8/1967,28525,41357,69649
1967,6,6/9/1967,27174,41168,68105
1967,6,6/10/1967,26322,40289,66371
1967,6,6/11/1967,25734,39683,65168
1967,6,6/12/1967,27084,39053,65885
1967,6,6/13/1967,27576,38617,65959
1967,6,6/14/1967,26570,38750,65082
1967,6,6/15/1967,23793,38179,61731
1967,6,6/16/1967,21471,37351,58577
1967,6,6/17/1967,19811,37001,56564
1967,6,6/18/1967,18762,37004,55493
1967,6,6/19/1967,20184,36880,56787
1967,6,6/20/1967,20987,36668,57375
1967,6,6/21/1967,21621,36266,57603
1967,6,6/22/1967,21266,34917,55896
1967,6,6/23/1967,20740,33770,54223
1967,6,6/24/1967,20169,32176,52054
1967,6,6/25/1967,19594,29943,49243
1967,6,6/26/1967,20755,28444,48905
1967,6,6/27/1967,21619,27850,49171
1967,6,6/28/1967,22488,27012,49202
1967,6,6/29/1967,26694,23337,49730
1967,6,6/30/1967,29171,19471,48341
1967,7,7/1/1967,28767,18846,47312
1967,7,7/2/1967,29180,18454,47333
1967,7,7/3/1967,29235,17884,46814
1967,7,7/4/1967,28949,17245,45889
1967,7,7/5/1967,28112,16451,44255
1967,7,7/6/1967,26232,14753,40677
1967,7,7/7/1967,24867,13412,37971
1967,7,7/8/1967,23684,12070,35446
1967,7,7/9/1967,21820,10867,32379
1967,7,7/10/1967,19935,9879,29506
1967,7,7/11/1967,18414,9365,27471
1967,7,7/12/1967,17554,9558,26804
1967,7,7/13/1967,14150,9485,23327
1967,7,7/14/1967,12189,9416,21297
1967,7,7/15/1967,10685,9273,19650
1967,7,7/16/1967,9289,9130,18111
1967,7,7/17/1967,9507,8493,17692
1967,7,7/18/1967,10055,8154,17901
1967,7,7/19/1967,9982,8522,18196
1967,7,7/20/1967,9282,8327,17304
1967,7,7/21/1967,7329,8114,15138
1967,7,7/22/1967,5696,8194,13585
1967,7,7/23/1967,5151,8193,13039
1967,7,7/24/1967,3714,7696,11105
1967,7,7/25/1967,3408,7539,10646
1967,7,7/26/1967,3448,7460,10607
1967,7,7/27/1967,3085,7956,10740
1967,7,7/28/1967,2809,7897,10408
1967,7,7/29/1967,2462,7895,10059
